sep=,
Measurement Mode:,Extended (Quaternion)
StartTime:,Wed, 18 Aug 2021 21:57:44 GMT
© Xsens Technologies B. V. 2005-2021

Timestamp,Address,Quaternion_w,Quaternion_x,Quaternion_y,Quaternion_z,FreeAcc_x,FreeAcc_y,FreeAcc_z,Status,ClipCountAcc,ClipCountGyr
564111056,d4-ca-6e-f1-69-20,0.6316516995429993,-0.3722341060638428,-0.40714624524116516,-0.5446925163269043,-0.0031817068811506033,0.028208676725625992,0.07577228546142578,0,0,0
564111056,d4-ca-6e-f1-65-50,0.8102125525474548,0.12331464886665344,-0.5392119884490967,0.1939060240983963,0.010839037597179413,0.015535491518676281,0.019975662231445312,0,0,0
564211058,d4-ca-6e-f1-69-80,0.4006826877593994,-0.4928480088710785,-0.25180405378341675,-0.730170488357544,-0.03143799304962158,-0.024263225495815277,0.02936077117919922,0,0,0
564211058,d4-ca-6e-f1-69-20,0.6316447854042053,-0.3722743093967438,-0.40714406967163086,-0.5446745753288269,-0.019371867179870605,-0.026599159464240074,0.10207366943359375,0,0,0
564211058,d4-ca-6e-f1-65-50,0.8101857900619507,0.12331067770719528,-0.5392608642578125,0.19388432800769806,0.03939102962613106,0.01673184521496296,0.026868820190429688,0,0,0
564211058,d4-ca-6e-f1-6a-7d,0.41133156418800354,0.47570064663887024,-0.28747430443763733,0.7224083542823792,-0.009068256244063377,0.01671474613249302,0.16388702392578125,0,0,0
564261059,d4-ca-6e-f1-74-d2,0.8141837120056152,-0.12019645422697067,-0.5430765151977539,-0.16651001572608948,0.002917738165706396,-0.038126058876514435,-0.02391529083251953,0,0,0
564311060,d4-ca-6e-f1-69-20,0.6316660046577454,-0.37226101756095886,-0.4071205258369446,-0.5446767210960388,-0.007426888681948185,0.0026895313058048487,0.07488632202148438,0,0,0
564311060,d4-ca-6e-f1-65-50,0.810196042060852,0.12333473563194275,-0.5392346978187561,0.19389885663986206,0.013254765421152115,0.02360520325601101,0.022812843322753906,0,0,0
564311060,d4-ca-6e-f1-6a-7d,0.4113467335700989,0.47567951679229736,-0.28745564818382263,0.7224211096763611,-0.017187029123306274,-0.014516272582113743,0.15825939178466797,0,0,0
564311060,d4-ca-6e-f1-69-80,0.4007822275161743,-0.4928099811077118,-0.2519054710865021,-0.7301067113876343,-0.0003418630512896925,-0.00653216615319252,0.024819374084472656,0,0,0
564411062,d4-ca-6e-f1-69-80,0.40077653527259827,-0.4928413927555084,-0.25191932916641235,-0.7300837635993958,-0.002057548612356186,-0.008346420712769032,0.03199291229248047,0,0,0
564411062,d4-ca-6e-f1-69-20,0.6316785216331482,-0.3722715973854065,-0.40713128447532654,-0.5446467995643616,-0.014016497880220413,-0.02239823341369629,0.08521270751953125,0,0,0
564411062,d4-ca-6e-f1-65-50,0.8101775050163269,0.12332775443792343,-0.5392582416534424,0.19391575455665588,0.03193374350667,0.010889328084886074,0.026599884033203125,0,0,0
564411062,d4-ca-6e-f1-6a-7d,0.41134071350097656,0.47566521167755127,-0.28743597865104675,0.7224416732788086,0.005658789072185755,-0.00609877472743392,0.15577220916748047,0,0,0
564511064,d4-ca-6e-f1-69-80,0.4006679356098175,-0.49288511276245117,-0.25184914469718933,-0.7301380634307861,-0.0033505710307508707,-0.008341056294739246,0.02422618865966797,0,0,0
564511064,d4-ca-6e-f1-74-d2,0.8141555786132812,-0.12024374306201935,-0.5431362986564636,-0.16641920804977417,0.022205565124750137,-0.025618048384785652,-0.03634929656982422,0,0,0
564511064,d4-ca-6e-f1-69-20,0.6316792368888855,-0.3722732663154602,-0.4071292281150818,-0.5446463823318481,-0.008234663866460323,-0.012983197346329689,0.07509803771972656,0,0,0
564511064,d4-ca-6e-f1-65-50,0.8101741075515747,0.12330327183008194,-0.5392687320709229,0.19391584396362305,0.010209624655544758,0.007380509749054909,0.015152931213378906,0,0,0
564511064,d4-ca-6e-f1-6a-7d,0.41136595606803894,0.47566673159599304,-0.28738105297088623,0.7224482297897339,-0.0147887347266078,-0.021814417093992233,0.15771102905273438,0,0,0
564611066,d4-ca-6e-f1-69-20,0.6317172050476074,-0.3728930354118347,-0.40689346194267273,-0.5443545579910278,0.005341289099305868,0.013604786247015,0.09006690979003906,0,0,0
564611066,d4-ca-6e-f1-65-50,0.8095710873603821,0.12380093336105347,-0.5402027368545532,0.19351798295974731,-0.018379023298621178,-0.004759820178151131,0.027080535888671875,0,0,0
564611066,d4-ca-6e-f1-6a-7d,0.4116291105747223,0.47597774863243103,-0.2871335744857788,0.7221917510032654,0.010995607823133469,-0.014077292755246162,0.16431808471679688,0,0,0
564611066,d4-ca-6e-f1-69-80,0.40053874254226685,-0.493349552154541,-0.25225937366485596,-0.7297534942626953,0.012980068102478981,0.0012094286503270268,0.024466514587402344,0,0,0
564711068,d4-ca-6e-f1-69-80,0.4005201756954193,-0.49336135387420654,-0.25224846601486206,-0.7297596335411072,-0.013707378879189491,0.0011814894387498498,0.02783679962158203,0,0,0
564711068,d4-ca-6e-f1-69-20,0.6317123770713806,-0.37290897965431213,-0.40688812732696533,-0.544353187084198,-0.015041304752230644,-0.013655300252139568,0.08687782287597656,0,0,0
564711068,d4-ca-6e-f1-65-50,0.8095685243606567,0.12383642047643661,-0.5402141213417053,0.19347378611564636,0.000152882857946679,-0.006969469133764505,0.030231475830078125,0,0,0
564711068,d4-ca-6e-f1-6a-7d,0.41164255142211914,0.4759799540042877,-0.28713563084602356,0.7221818566322327,0.006350114941596985,0.012391110882163048,0.15311527252197266,0,0,0
564761069,d4-ca-6e-f1-74-d2,0.8137184381484985,-0.12112735956907272,-0.5439168214797974,-0.16536349058151245,-0.002968698972836137,0.004489034414291382,-0.032738685607910156,0,0,0
564811070,d4-ca-6e-f1-69-20,0.6317193508148193,-0.3728925883769989,-0.4068690240383148,-0.5443705916404724,0.010994601994752884,-0.0037094210274517536,0.08344173431396484,0,0,0
564811070,d4-ca-6e-f1-65-50,0.8095716834068298,0.12382767349481583,-0.5402162075042725,0.1934603750705719,-0.016977597028017044,-0.008960634469985962,0.015834808349609375,0,0,0
564811070,d4-ca-6e-f1-6a-7d,0.41166046261787415,0.47597506642341614,-0.2871028780937195,0.7221879363059998,0.0064162747003138065,-0.014525660313665867,0.15378093719482422,0,0,0
564811070,d4-ca-6e-f1-69-80,0.40052923560142517,-0.49333903193473816,-0.2522525191307068,-0.7297682166099548,0.004833803046494722,0.0036021347623318434,0.022441864013671875,0,0,0
564911072,d4-ca-6e-f1-69-20,0.6317310333251953,-0.37287649512290955,-0.40685293078422546,-0.544380247592926,-0.014987661503255367,-0.01102723553776741,0.0880746841430664,0,0,0
564911072,d4-ca-6e-f1-65-50,0.8095578551292419,0.12384641915559769,-0.5402219295501709,0.19349034130573273,0.0119248628616333,-0.0002697801392059773,0.027106285095214844,0,0,0
564911072,d4-ca-6e-f1-6a-7d,0.4116508662700653,0.47598645091056824,-0.2870974838733673,0.7221880555152893,-0.005520211067050695,0.010479181073606014,0.15580463409423828,0,0,0
564911072,d4-ca-6e-f1-69-80,0.40052735805511475,-0.4933096170425415,-0.2522602677345276,-0.7297865748405457,-0.008441525511443615,-0.0009573060087859631,0.020948410034179688,0,0,0
565011074,d4-ca-6e-f1-6a-7d,0.4116380512714386,0.4759846329689026,-0.2870810925960541,0.7222030758857727,0.008362178690731525,-0.017095835879445076,0.1569223403930664,0,0,0
565011074,d4-ca-6e-f1-69-80,0.4005526006221771,-0.49325546622276306,-0.2523115277290344,-0.7297915816307068,0.00431916443631053,0.005146609153598547,0.009462356567382812,0,0,0
565011074,d4-ca-6e-f1-74-d2,0.8137232661247253,-0.1210736557841301,-0.5439340472221375,-0.16532212495803833,-0.002912373747676611,0.02395768277347088,-0.03161907196044922,0,0,0
565011074,d4-ca-6e-f1-69-20,0.6317307949066162,-0.37285852432250977,-0.4068317115306854,-0.5444085597991943,0.010208060033619404,0.02581842802464962,0.0830984115600586,0,0,0
565011074,d4-ca-6e-f1-65-50,0.8095641136169434,0.12384524196386337,-0.5402072072029114,0.19350643455982208,-0.02358553372323513,0.005730760283768177,0.02904796600341797,0,0,0
565111076,d4-ca-6e-f1-6a-7d,0.4116380512714386,0.4760192632675171,-0.28710949420928955,0.7221688628196716,0.004542565438896418,0.01466490887105465,0.16219615936279297,0,0,0
565111076,d4-ca-6e-f1-69-80,0.4005598723888397,-0.4932669699192047,-0.25234726071357727,-0.729767382144928,-0.014594054780900478,-0.011265723966062069,0.020447731018066406,0,0,0
565111076,d4-ca-6e-f1-69-20,0.6317306756973267,-0.37290680408477783,-0.40682560205459595,-0.5443801879882812,-0.0023050890304148197,-0.012073946185410023,0.08921623229980469,0,0,0
565111076,d4-ca-6e-f1-65-50,0.8095405697822571,0.12383631616830826,-0.5402525663375854,0.19348366558551788,0.024822454899549484,0.0018283359240740538,0.020376205444335938,0,0,0
565211078,d4-ca-6e-f1-69-20,0.6317521929740906,-0.37287774682044983,-0.40681588649749756,-0.5443825721740723,-0.0071231345646083355,-0.0011537738610059023,0.0832986831665039,0,0,0
565211078,d4-ca-6e-f1-65-50,0.8095376491546631,0.12384453415870667,-0.5402440428733826,0.19351422786712646,-0.00580507842823863,-0.003951821010559797,0.02130603790283203,0,0,0
565211078,d4-ca-6e-f1-69-80,0.4005845785140991,-0.4932423532009125,-0.2523840367794037,-0.7297577857971191,-0.009468008764088154,-0.006204943172633648,0.027059555053710938,0,0,0
565211078,d4-ca-6e-f1-6a-7d,0.4116514027118683,0.4760138988494873,-0.28709807991981506,0.7221694588661194,-0.005016077775508165,0.0011488565942272544,0.16153907775878906,0,0,0
565261079,d4-ca-6e-f1-74-d2,0.8137182593345642,-0.12105505168437958,-0.5439549684524536,-0.16529163718223572,-0.005870344117283821,0.03967103362083435,-0.03429126739501953,0,0,0
565311080,d4-ca-6e-f1-69-80,0.40063998103141785,-0.4932417571544647,-0.2524231970310211,-0.7297141551971436,0.013516051694750786,0.0034302533604204655,0.0158843994140625,0,0,0
565311080,d4-ca-6e-f1-69-20,0.6317734122276306,-0.3728630542755127,-0.40683019161224365,-0.5443572998046875,0.006610842887312174,0.030218280851840973,0.08019161224365234,0,0,0
565311080,d4-ca-6e-f1-65-50,0.8095451593399048,0.12383487820625305,-0.5402393341064453,0.19350244104862213,-0.02854260429739952,-0.007085360586643219,0.017554283142089844,0,0,0
565311080,d4-ca-6e-f1-6a-7d,0.41165927052497864,0.4760236442089081,-0.28709810972213745,0.7221584916114807,0.0044937278144061565,-0.012680336833000183,0.15112686157226562,0,0,0
565411082,d4-ca-6e-f1-69-20,0.6317888498306274,-0.372854083776474,-0.40684106945991516,-0.5443373322486877,-0.020796986296772957,-0.01973574608564377,0.07915115356445312,0,0,0
565411082,d4-ca-6e-f1-65-50,0.8095295429229736,0.12383969873189926,-0.5402659773826599,0.19349026679992676,0.01955408602952957,0.005640575662255287,0.014371871948242188,0,0,0
565411082,d4-ca-6e-f1-6a-7d,0.4116489887237549,0.4760352075099945,-0.28712356090545654,0.7221465110778809,-0.00038421875797212124,0.010635193437337875,0.14873981475830078,0,0,0
565411082,d4-ca-6e-f1-69-80,0.400696724653244,-0.4932204484939575,-0.25243836641311646,-0.729692280292511,-0.038119688630104065,-0.007780932821333408,0.02353668212890625,0,0,0
565511084,d4-ca-6e-f1-69-20,0.6317859888076782,-0.37281274795532227,-0.4068436324596405,-0.5443670749664307,0.020518489181995392,0.041135549545288086,0.07113456726074219,0,0,0
565511084,d4-ca-6e-f1-65-50,0.8095411062240601,0.12384220957756042,-0.5402611494064331,0.19345346093177795,-0.04298511892557144,-0.007480866741389036,0.0265655517578125,0,0,0
565511084,d4-ca-6e-f1-6a-7d,0.4116710424423218,0.4760177731513977,-0.28711897134780884,0.7221473455429077,-0.011739905923604965,-0.045114077627658844,0.1459064483642578,0,0,0
565511084,d4-ca-6e-f1-69-80,0.4007275104522705,-0.493186891078949,-0.25244492292404175,-0.729695737361908,0.04114001989364624,0.026037247851490974,0.020336151123046875,0,0,0
565511084,d4-ca-6e-f1-74-d2,0.8136959075927734,-0.12106670439243317,-0.5439951419830322,-0.16526107490062714,-0.019992340356111526,0.047759633511304855,-0.06314468383789062,0,0,0
565611086,d4-ca-6e-f1-69-80,0.4007370173931122,-0.493217796087265,-0.2524522840976715,-0.729667067527771,-0.04353183135390282,-0.007784062065184116,0.028670310974121094,0,0,0
565611086,d4-ca-6e-f1-69-20,0.6317742466926575,-0.3728713095188141,-0.4068298935890198,-0.5443507432937622,-0.01953190378844738,-0.04774348437786102,0.09785270690917969,0,0,0
565611086,d4-ca-6e-f1-65-50,0.8095107078552246,0.12380371242761612,-0.5403250455856323,0.19342674314975739,0.03386266157031059,-0.02714006043970585,0.02064228057861328,0,0,0
565611086,d4-ca-6e-f1-6a-7d,0.41167914867401123,0.47602662444114685,-0.2872004210948944,0.7221044301986694,0.0130486860871315,0.03726989030838013,0.17152976989746094,0,0,0
565711088,d4-ca-6e-f1-69-80,0.4007702171802521,-0.4931730329990387,-0.25246670842170715,-0.7296741604804993,0.03915611654520035,0.0020569898188114166,0.027069091796875,0,0,0
565711088,d4-ca-6e-f1-69-20,0.631780207157135,-0.37283504009246826,-0.40677979588508606,-0.5444062948226929,0.013390214182436466,0.024368947371840477,0.08136463165283203,0,0,0
565711088,d4-ca-6e-f1-65-50,0.8095253109931946,0.12380370497703552,-0.5403176546096802,0.19338618218898773,-0.03931548073887825,0.021869514137506485,0.019850730895996094,0,0,0
565711088,d4-ca-6e-f1-6a-7d,0.4117159843444824,0.4760114252567291,-0.28716686367988586,0.7221068739891052,-0.011740241199731827,-0.03635594621300697,0.1610851287841797,0,0,0
565761089,d4-ca-6e-f1-74-d2,0.8136765956878662,-0.12105491757392883,-0.5440462827682495,-0.16519570350646973,-0.004315141122788191,0.019394777715206146,-0.032509803771972656,0,0,0
565811090,d4-ca-6e-f1-69-20,0.6317718029022217,-0.3728693425655365,-0.40682023763656616,-0.5443622469902039,-0.0009812219068408012,-0.013457491993904114,0.07032394409179688,0,0,0
565811090,d4-ca-6e-f1-65-50,0.8094969391822815,0.12377715110778809,-0.540360152721405,0.193402960896492,0.0017733518034219742,-0.021227248013019562,0.02121734619140625,0,0,0
565811090,d4-ca-6e-f1-6a-7d,0.4117087721824646,0.4760283827781677,-0.2871954143047333,0.7220884561538696,0.016618970781564713,0.0036510841455310583,0.1572885513305664,0,0,0
565811090,d4-ca-6e-f1-69-80,0.40079382061958313,-0.4932103753089905,-0.25247302651405334,-0.7296337485313416,-0.011245942674577236,0.030110100284218788,0.040566444396972656,0,0,0
565911092,d4-ca-6e-f1-6a-7d,0.41171422600746155,0.47600340843200684,-0.28717705607414246,0.7221091389656067,-0.0034422113094478846,-0.012951681390404701,0.15086078643798828,0,0,0
565911092,d4-ca-6e-f1-69-80,0.40081992745399475,-0.493180513381958,-0.2525053024291992,-0.7296284437179565,0.015205809846520424,-0.008706723339855671,0.03433704376220703,0,0,0
565911092,d4-ca-6e-f1-69-20,0.6317931413650513,-0.3728266656398773,-0.40679240226745605,-0.5443873405456543,0.005772222299128771,0.014578408561646938,0.0940694808959961,0,0,0
565911092,d4-ca-6e-f1-65-50,0.8095117211341858,0.1237652525305748,-0.5403487086296082,0.19338133931159973,-0.022406727075576782,0.008767742663621902,0.02631092071533203,0,0,0
566011094,d4-ca-6e-f1-74-d2,0.8136557936668396,-0.1210823729634285,-0.5440715551376343,-0.16519521176815033,-0.026964155957102776,-0.002211660612374544,-0.01833820343017578,0,0,0
566011094,d4-ca-6e-f1-69-20,0.6318033933639526,-0.37282201647758484,-0.4067826271057129,-0.5443861484527588,-0.004428462125360966,0.0017822922673076391,0.08053016662597656,0,0,0
566011094,d4-ca-6e-f1-65-50,0.8095179796218872,0.12373694032430649,-0.5403499603271484,0.19336935877799988,-0.020869851112365723,-0.009371227584779263,0.01653766632080078,0,0,0
566011094,d4-ca-6e-f1-6a-7d,0.4116992652416229,0.47602295875549316,-0.2871929407119751,0.7220984101295471,0.01519988663494587,-0.015758110210299492,0.14834117889404297,0,0,0
566011094,d4-ca-6e-f1-69-80,0.4008515477180481,-0.4931672513484955,-0.2525157332420349,-0.7296165227890015,-0.003689081408083439,0.017001289874315262,0.025938987731933594,0,0,0
566111096,d4-ca-6e-f1-6a-7d,0.4116854667663574,0.4760315418243408,-0.28719282150268555,0.7221006751060486,0.0027065183967351913,0.008153305388987064,0.1587390899658203,0,0,0
566111096,d4-ca-6e-f1-65-50,0.8095058798789978,0.12373174726963043,-0.5403728485107422,0.19335970282554626,0.007414818741381168,0.01577252708375454,0.02695941925048828,0,0,0
566111096,d4-ca-6e-f1-69-80,0.4008804261684418,-0.4931779205799103,-0.2525121569633484,-0.7295946478843689,-0.00745672732591629,-0.021757198497653008,0.02964305877685547,0,0,0
566111096,d4-ca-6e-f1-69-20,0.6317880749702454,-0.37284085154533386,-0.40679362416267395,-0.5443827509880066,-0.0009224379900842905,-0.029206885024905205,0.08146095275878906,0,0,0
566211098,d4-ca-6e-f1-69-80,0.4008984863758087,-0.49316373467445374,-0.2525269091129303,-0.7295892238616943,0.012590931728482246,0.01667540706694126,0.010774612426757812,0,0,0
566211098,d4-ca-6e-f1-69-20,0.6317831873893738,-0.37284043431282043,-0.40678897500038147,-0.5443922877311707,0.004332575015723705,0.022401362657546997,0.0719919204711914,0,0,0
566211098,d4-ca-6e-f1-65-50,0.8095142841339111,0.12372390180826187,-0.5403561592102051,0.19337621331214905,-0.017031239345669746,-0.0033377190120518208,0.01264190673828125,0,0,0
566211098,d4-ca-6e-f1-6a-7d,0.4116989076137543,0.47601184248924255,-0.2871687412261963,0.7221155762672424,-0.0017589351627975702,-0.019628014415502548,0.14896488189697266,0,0,0
566261099,d4-ca-6e-f1-74-d2,0.8136559128761292,-0.12108185887336731,-0.5440755486488342,-0.16518212854862213,-0.01706119067966938,-0.011166148819029331,-0.03637886047363281,0,0,0
566311100,d4-ca-6e-f1-69-80,0.4009222388267517,-0.4931955635547638,-0.25254759192466736,-0.729547381401062,-0.03461042419075966,-0.042908452451229095,0.014401435852050781,0,0,0
566311100,d4-ca-6e-f1-69-20,0.6317774057388306,-0.3728788197040558,-0.406781941652298,-0.5443777441978455,-0.0043674432672560215,-0.041564468294382095,0.0898284912109375,0,0,0
566311100,d4-ca-6e-f1-65-50,0.8094935417175293,0.12368953227996826,-0.5403941869735718,0.19337868690490723,0.026584630832076073,0.0010579986264929175,0.008631706237792969,0,0,0
566311100,d4-ca-6e-f1-6a-7d,0.4117027819156647,0.47602248191833496,-0.2872089147567749,0.7220903038978577,-0.00037527826498262584,0.0293298177421093,0.15564918518066406,0,0,0
566411102,d4-ca-6e-f1-69-20,0.6317963600158691,-0.37283071875572205,-0.40674588084220886,-0.5444156527519226,0.0008149282075464725,0.02075764909386635,0.09093379974365234,0,0,0
566411102,d4-ca-6e-f1-65-50,0.8095100522041321,0.12370333075523376,-0.5403768420219421,0.1933492124080658,-0.0176526065915823,0.0028257626108825207,0.02644634246826172,0,0,0
566411102,d4-ca-6e-f1-6a-7d,0.4117299020290375,0.47598904371261597,-0.2871672809123993,0.7221136093139648,0.014810862950980663,-0.022174496203660965,0.1445026397705078,0,0,0
566411102,d4-ca-6e-f1-69-80,0.4009637236595154,-0.49316391348838806,-0.25255879759788513,-0.7295421361923218,0.03218664973974228,0.015764592215418816,0.021620750427246094,0,0,0
566511104,d4-ca-6e-f1-69-80,0.4009632468223572,-0.4932030737400055,-0.252564936876297,-0.7295137643814087,0.0064767347648739815,-0.025166217237710953,0.02510833740234375,0,0,0
566511104,d4-ca-6e-f1-74-d2,0.8136647939682007,-0.1210353896021843,-0.544090211391449,-0.16512449085712433,0.006271773483604193,0.00698980875313282,-0.030689239501953125,0,0,0
566511104,d4-ca-6e-f1-69-20,0.6317946314811707,-0.37287211418151855,-0.4067419171333313,-0.5443923473358154,0.01772793009877205,0.009967783465981483,0.09243011474609375,0,0,0
566511104,d4-ca-6e-f1-65-50,0.8094907402992249,0.12368907034397125,-0.5404083132743835,0.19335097074508667,-0.006372801493853331,-0.0064999801106750965,0.02093219757080078,0,0,0
566511104,d4-ca-6e-f1-6a-7d,0.41172534227371216,0.4759911298751831,-0.2871805429458618,0.7221094369888306,-0.008013274520635605,0.0008439849480055273,0.15409183502197266,0,0,0
566611106,d4-ca-6e-f1-69-20,0.6317905783653259,-0.3728580176830292,-0.4067208766937256,-0.544422447681427,-0.0014973132638260722,0.007193541154265404,0.08304309844970703,0,0,0
566611106,d4-ca-6e-f1-65-50,0.8094984292984009,0.12367972731590271,-0.5403984785079956,0.19335293769836426,-0.00767677603289485,-0.009999522939324379,0.024143218994140625,0,0,0
566611106,d4-ca-6e-f1-6a-7d,0.411737322807312,0.47598353028297424,-0.28718605637550354,0.7221054434776306,0.02694113366305828,-0.017585106194019318,0.1647510528564453,0,0,0
566611106,d4-ca-6e-f1-69-80,0.4009642004966736,-0.49319562315940857,-0.2525595724582672,-0.7295202016830444,0.011716549284756184,0.00916537269949913,0.007351875305175781,0,0,0
566711108,d4-ca-6e-f1-69-20,0.6318060159683228,-0.37286677956581116,-0.4067048728466034,-0.5444104075431824,0.00823242962360382,0.005665829870849848,0.08057785034179688,0,0,0
566711108,d4-ca-6e-f1-65-50,0.8094983100891113,0.12365595996379852,-0.5404012203216553,0.19336041808128357,-0.0005221262690611184,0.019931543618440628,0.01906585693359375,0,0,0
566711108,d4-ca-6e-f1-6a-7d,0.4117361307144165,0.47601571679115295,-0.2871675491333008,0.7220922708511353,-0.011869208887219429,0.007534621749073267,0.15343570709228516,0,0,0
566711108,d4-ca-6e-f1-69-80,0.40096139907836914,-0.4931923747062683,-0.2525683343410492,-0.7295207977294922,0.01625855639576912,-0.023956788703799248,0.028122901916503906,0,0,0
566761109,d4-ca-6e-f1-74-d2,0.8137450218200684,-0.12093417346477509,-0.5440020561218262,-0.16509321331977844,0.0060889399610459805,-0.004705729894340038,-0.04444694519042969,0,0,0
566811110,d4-ca-6e-f1-69-80,0.4009822905063629,-0.49318695068359375,-0.2525773048400879,-0.7295098900794983,-0.009766175411641598,0.011431570164859295,0.024890899658203125,0,0,0
566811110,d4-ca-6e-f1-69-20,0.631814181804657,-0.3728797137737274,-0.40669238567352295,-0.5444012880325317,-0.010960851795971394,-0.025470418855547905,0.085693359375,0,0,0
566811110,d4-ca-6e-f1-65-50,0.809499979019165,0.1236453428864479,-0.5404084920883179,0.19334012269973755,0.009475608356297016,-0.012477275915443897,0.020305633544921875,0,0,0
566811110,d4-ca-6e-f1-6a-7d,0.41172364354133606,0.47601744532585144,-0.28716883063316345,0.7220978140830994,0.016705581918358803,-0.004647952038794756,0.1614236831665039,0,0,0
566911112,d4-ca-6e-f1-69-80,0.40098637342453003,-0.49317628145217896,-0.2525828182697296,-0.7295129299163818,0.021149130538105965,-0.0015733076725155115,0.02041912078857422,0,0,0
566911112,d4-ca-6e-f1-69-20,0.6318256855010986,-0.3728594183921814,-0.4066862165927887,-0.5444066524505615,0.018232399597764015,-0.005523899104446173,0.08182048797607422,0,0,0
566911112,d4-ca-6e-f1-65-50,0.8095059990882874,0.12362111359834671,-0.540411114692688,0.19332320988178253,-0.009546237997710705,0.015032811090350151,0.028713226318359375,0,0,0
566911112,d4-ca-6e-f1-6a-7d,0.411738783121109,0.47600793838500977,-0.287198007106781,0.7220837473869324,-0.013257782906293869,-0.011833222582936287,0.15521526336669922,0,0,0
567011114,d4-ca-6e-f1-69-20,0.6318249106407166,-0.37285497784614563,-0.4067114293575287,-0.5443917512893677,-0.01793333888053894,-0.013854674063622952,0.0823373794555664,0,0,0
567011114,d4-ca-6e-f1-65-50,0.809497594833374,0.1236300989985466,-0.5404157042503357,0.19333945214748383,-0.0025788925122469664,-0.007030600216239691,0.037837982177734375,0,0,0
567011114,d4-ca-6e-f1-6a-7d,0.41172489523887634,0.47602710127830505,-0.287202388048172,0.7220773100852966,0.016834326088428497,0.009097200818359852,0.1475362777709961,0,0,0
